dialogue_id,condition,pairing,pairing_type,model,agent_role,turn_number,gamma_norm,gamma_vector,hedge_density,position_depth,self_reference_depth,hypothesis_diversity,revision_genuineness,structural_direction,sync_value,judge_divergence
A_claude_gpt4o_T4_rep05,A,claude_gpt4o,heterogeneous,claude,A,4,0.719,"[0.15, 0.062, 0.7]",0.306,4.0,4.0,5.0,1.0,3.0,0.965,1.4999
A_claude_gpt4o_T4_rep05,A,claude_gpt4o,heterogeneous,claude,A,5,0.602,"[0.15, 0.5, 0.3]",0.382,5.0,2.0,4.0,5.0,3.0,0.588,1.222
A_claude_gpt4o_T4_rep05,A,claude_gpt4o,heterogeneous,claude,A,6,0.783,"[0.515, 0.312, 0.5]",0.412,5.0,3.0,4.0,3.0,3.0,0.853,1.0991
A_claude_gpt4o_T4_rep05,A,claude_gpt4o,heterogeneous,claude,A,7,0.385,"[0.15, 0.188, 0.3]",0.441,4.0,4.0,5.0,5.0,3.0,0.486,1.0703
A_claude_gpt4o_T4_rep05,A,claude_gpt4o,heterogeneous,claude,A,8,0.568,"[0.15, 0.375, 0.4]",0.405,5.0,4.0,4.0,4.0,3.0,0.75,0.9659
A_claude_gpt4o_T4_rep05,A,claude_gpt4o,heterogeneous,gpt4o,B,1,0.899,"[0.41, 0.625, 0.5]",0.32,3.0,1.0,4.0,0.0,0.0,0.863,1.3411
A_claude_gpt4o_T4_rep05,A,claude_gpt4o,heterogeneous,gpt4o,B,2,0.815,"[0.523, 0.375, 0.5]",0.273,3.0,1.0,4.0,3.0,3.0,0.63,0.966
A_claude_gpt4o_T4_rep05,A,claude_gpt4o,heterogeneous,gpt4o,B,3,0.723,"[0.15, 0.375, 0.6]",0.348,4.0,1.0,4.0,2.0,3.0,0.941,1.4886
A_claude_gpt4o_T4_rep05,A,claude_gpt4o,heterogeneous,gpt4o,B,4,0.754,"[0.506, 0.25, 0.5]",0.36,4.0,1.0,5.0,3.0,3.0,0.965,1.4999
A_claude_gpt4o_T4_rep05,A,claude_gpt4o,heterogeneous,gpt4o,B,5,1.014,"[0.526, 0.625, 0.6]",0.308,4.0,1.0,2.0,2.0,3.0,0.588,1.222
A_claude_gpt4o_T4_rep05,A,claude_gpt4o,heterogeneous,gpt4o,B,6,0.93,"[0.603, 0.375, 0.6]",0.103,4.0,1.0,4.0,2.0,3.0,0.853,1.0991
A_claude_gpt4o_T4_rep05,A,claude_gpt4o,heterogeneous,gpt4o,B,7,0.899,"[0.555, 0.375, 0.6]",0.214,4.0,1.0,4.0,2.0,3.0,0.486,1.0703
A_claude_gpt4o_T4_rep05,A,claude_gpt4o,heterogeneous,gpt4o,B,8,0.818,"[0.527, 0.375, 0.5]",0.269,4.0,1.0,4.0,3.0,3.0,0.75,0.9659
A_gpt4o_claude_T4_rep01,A,gpt4o_claude,heterogeneous,gpt4o,A,1,0.878,"[0.361, 0.625, 0.5]",0.222,3.0,1.0,4.0,0.0,0.0,0.962,1.6298
A_gpt4o_claude_T4_rep01,A,gpt4o_claude,heterogeneous,gpt4o,A,2,0.723,"[0.15, 0.375, 0.6]",0.189,4.0,1.0,4.0,2.0,3.0,0.722,1.0703
A_gpt4o_claude_T4_rep01,A,gpt4o_claude,heterogeneous,gpt4o,A,3,0.877,"[0.519, 0.375, 0.6]",0.227,4.0,1.0,4.0,2.0,3.0,0.781,0.9258
A_gpt4o_claude_T4_rep01,A,gpt4o_claude,heterogeneous,gpt4o,A,4,0.627,"[0.05, 0.375, 0.5]",0.15,1.0,1.0,4.0,3.0,3.0,0.941,1.0892
A_gpt4o_claude_T4_rep01,A,gpt4o_claude,heterogeneous,gpt4o,A,5,0.883,"[0.529, 0.375, 0.6]",0.209,1.0,1.0,4.0,2.0,3.0,0.612,1.0703
A_gpt4o_claude_T4_rep01,A,gpt4o_claude,heterogeneous,gpt4o,A,6,0.868,"[0.05, 0.625, 0.6]",0.211,4.0,1.0,2.0,2.0,3.0,0.963,1.0173
A_gpt4o_claude_T4_rep01,A,gpt4o_claude,heterogeneous,gpt4o,A,7,0.633,"[0.1, 0.375, 0.5]",0.128,2.0,1.0,4.0,3.0,3.0,0.913,0.7937
A_gpt4o_claude_T4_rep01,A,gpt4o_claude,heterogeneous,gpt4o,A,8,0.889,"[0.538, 0.375, 0.6]",0.205,2.0,1.0,4.0,2.0,3.0,0.902,0.9885
A_gpt4o_claude_T4_rep01,A,gpt4o_claude,heterogeneous,claude,B,1,0.84,"[0.255, 0.625, 0.5]",0.259,4.0,1.0,4.0,0.0,0.0,0.962,1.6298
A_gpt4o_claude_T4_rep01,A,gpt4o_claude,heterogeneous,claude,B,2,0.445,"[0.15, 0.125, 0.4]",0.517,5.0,5.0,4.0,4.0,3.0,0.722,1.0703
A_gpt4o_claude_T4_rep01,A,gpt4o_claude,heterogeneous,claude,B,3,0.658,"[0.15, 0.5, 0.4]",0.275,4.0,3.0,4.0,4.0,3.0,0.781,0.9258
A_gpt4o_claude_T4_rep01,A,gpt4o_claude,heterogeneous,claude,B,4,0.568,"[0.15, 0.375, 0.4]",0.353,5.0,3.0,4.0,4.0,3.0,0.941,1.0892
A_gpt4o_claude_T4_rep01,A,gpt4o_claude,heterogeneous,claude,B,5,0.495,"[0.15, 0.25, 0.4]",0.353,4.0,3.0,5.0,4.0,3.0,0.612,1.0703
A_gpt4o_claude_T4_rep01,A,gpt4o_claude,heterogeneous,claude,B,6,0.831,"[0.582, 0.438, 0.4]",0.517,4.0,2.0,4.0,4.0,3.0,0.963,1.0173
A_gpt4o_claude_T4_rep01,A,gpt4o_claude,heterogeneous,claude,B,7,0.72,"[0.544, 0.25, 0.4]",0.429,4.0,4.0,4.0,4.0,3.0,0.913,0.7937
A_gpt4o_claude_T4_rep01,A,gpt4o_claude,heterogeneous,claude,B,8,0.791,"[0.559, 0.25, 0.5]",0.548,4.0,4.0,5.0,3.0,3.0,0.902,0.9885
A_gpt4o_claude_T4_rep02,A,gpt4o_claude,heterogeneous,gpt4o,A,1,0.909,"[0.43, 0.625, 0.5]",0.111,2.0,1.0,4.0,0.0,0.0,0.843,1.3411
A_gpt4o_claude_T4_rep02,A,gpt4o_claude,heterogeneous,gpt4o,A,2,0.895,"[0.548, 0.375, 0.6]",0.207,2.0,1.0,4.0,2.0,3.0,0.55,0.9885
A_gpt4o_claude_T4_rep02,A,gpt4o_claude,heterogeneous,gpt4o,A,3,0.723,"[0.15, 0.375, 0.6]",0.314,3.0,1.0,4.0,2.0,3.0,0.953,1.0173
A_gpt4o_claude_T4_rep02,A,gpt4o_claude,heterogeneous,gpt4o,A,4,0.723,"[0.15, 0.375, 0.6]",0.229,4.0,1.0,4.0,2.0,3.0,0.951,1.3038
A_gpt4o_claude_T4_rep02,A,gpt4o_claude,heterogeneous,gpt4o,A,5,0.954,"[0.528, 0.375, 0.7]",0.286,4.0,1.0,4.0,1.0,3.0,0.757,1.1119
A_gpt4o_claude_T4_rep02,A,gpt4o_claude,heterogeneous,gpt4o,A,6,0.715,"[0.1, 0.375, 0.6]",0.147,2.0,1.0,4.0,2.0,3.0,0.972,0.9885
A_gpt4o_claude_T4_rep02,A,gpt4o_claude,heterogeneous,gpt4o,A,7,0.715,"[0.1, 0.375, 0.6]",0.273,4.0,1.0,4.0,2.0,3.0,0.853,0.8755
A_gpt4o_claude_T4_rep02,A,gpt4o_claude,heterogeneous,gpt4o,A,8,1.045,"[0.585, 0.625, 0.6]",0.103,4.0,1.0,2.0,2.0,3.0,0.598,0.9885
A_gpt4o_claude_T4_rep02,A,gpt4o_claude,heterogeneous,claude,B,1,0.752,"[0.257, 0.5, 0.5]",0.263,4.0,2.0,4.0,0.0,0.0,0.843,1.3411
A_gpt4o_claude_T4_rep02,A,gpt4o_claude,heterogeneous,claude,B,2,0.445,"[0.15, 0.125, 0.4]",0.45,5.0,4.0,5.0,4.0,3.0,0.55,0.9885
A_gpt4o_claude_T4_rep02,A,gpt4o_claude,heterogeneous,claude,B,3,0.676,"[0.552, 0.25, 0.3]",0.345,5.0,4.0,5.0,5.0,3.0,0.953,1.0173
A_gpt4o_claude_T4_rep02,A,gpt4o_claude,heterogeneous,claude,B,4,0.772,"[0.543, 0.375, 0.4]",0.259,5.0,2.0,5.0,4.0,3.0,0.951,1.3038
A_gpt4o_claude_T4_rep02,A,gpt4o_claude,heterogeneous,claude,B,5,0.711,"[0.532, 0.25, 0.4]",0.323,5.0,4.0,4.0,4.0,3.0,0.757,1.1119
A_gpt4o_claude_T4_rep02,A,gpt4o_claude,heterogeneous,claude,B,6,0.687,"[0.5, 0.25, 0.4]",0.323,5.0,4.0,5.0,4.0,3.0,0.972,0.9885
A_gpt4o_claude_T4_rep02,A,gpt4o_claude,heterogeneous,claude,B,7,0.568,"[0.15, 0.375, 0.4]",0.286,4.0,4.0,4.0,4.0,3.0,0.853,0.8755
A_gpt4o_claude_T4_rep02,A,gpt4o_claude,heterogeneous,claude,B,8,0.643,"[0.15, 0.375, 0.5]",0.258,5.0,4.0,4.0,3.0,3.0,0.598,0.9885
A_gpt4o_claude_T4_rep03,A,gpt4o_claude,heterogeneous,gpt4o,A,1,0.884,"[0.375, 0.625, 0.5]",0.25,3.0,1.0,4.0,0.0,0.0,0.863,1.3411
A_gpt4o_claude_T4_rep03,A,gpt4o_claude,heterogeneous,gpt4o,A,2,0.871,"[0.508, 0.375, 0.6]",0.233,3.0,1.0,4.0,2.0,3.0,0.624,0.9237
A_gpt4o_claude_T4_rep03,A,gpt4o_claude,heterogeneous,gpt4o,A,3,0.723,"[0.15, 0.375, 0.6]",0.208,4.0,1.0,4.0,2.0,3.0,0.967,1.0054
A_gpt4o_claude_T4_rep03,A,gpt4o_claude,heterogeneous,gpt4o,A,4,0.723,"[0.15, 0.375, 0.6]",0.296,3.0,1.0,4.0,2.0,3.0,0.97,1.0173
A_gpt4o_claude_T4_rep03,A,gpt4o_claude,heterogeneous,gpt4o,A,5,0.723,"[0.15, 0.375, 0.6]",0.5,4.0,1.0,4.0,2.0,3.0,0.935,0.9258
A_gpt4o_claude_T4_rep03,A,gpt4o_claude,heterogeneous,gpt4o,A,6,0.715,"[0.1, 0.375, 0.6]",0.24,2.0,1.0,4.0,2.0,3.0,0.965,0.7937
A_gpt4o_claude_T4_rep03,A,gpt4o_claude,heterogeneous,gpt4o,A,7,1.021,"[0.54, 0.625, 0.6]",0.321,2.0,1.0,2.0,2.0,3.0,0.637,0.9237
A_gpt4o_claude_T4_rep03,A,gpt4o_claude,heterogeneous,gpt4o,A,8,0.715,"[0.1, 0.375, 0.6]",0.346,4.0,1.0,4.0,2.0,3.0,0.643,1.0703
A_gpt4o_claude_T4_rep03,A,gpt4o_claude,heterogeneous,claude,B,1,0.747,"[0.241, 0.5, 0.5]",0.233,4.0,2.0,4.0,0.0,0.0,0.863,1.3411
A_gpt4o_claude_T4_rep03,A,gpt4o_claude,heterogeneous,claude,B,2,0.495,"[0.15, 0.25, 0.4]",0.353,5.0,4.0,4.0,4.0,3.0,0.624,0.9237
A_gpt4o_claude_T4_rep03,A,gpt4o_claude,heterogeneous,claude,B,3,0.756,"[0.52, 0.375, 0.4]",0.312,5.0,4.0,4.0,4.0,3.0,0.967,1.0054
A_gpt4o_claude_T4_rep03,A,gpt4o_claude,heterogeneous,claude,B,4,0.693,"[0.541, 0.312, 0.3]",0.394,5.0,5.0,4.0,5.0,3.0,0.97,1.0173
A_gpt4o_claude_T4_rep03,A,gpt4o_claude,heterogeneous,claude,B,5,0.658,"[0.15, 0.5, 0.4]",0.481,4.0,3.0,4.0,4.0,3.0,0.935,0.9258
A_gpt4o_claude_T4_rep03,A,gpt4o_claude,heterogeneous,claude,B,6,0.75,"[0.553, 0.312, 0.4]",0.375,4.0,4.0,4.0,4.0,3.0,0.965,0.7937
A_gpt4o_claude_T4_rep03,A,gpt4o_claude,heterogeneous,claude,B,7,0.658,"[0.15, 0.5, 0.4]",0.375,5.0,2.0,4.0,4.0,3.0,0.637,0.9237
A_gpt4o_claude_T4_rep03,A,gpt4o_claude,heterogeneous,claude,B,8,0.358,"[0.15, 0.125, 0.3]",0.438,4.0,4.0,5.0,5.0,3.0,0.643,1.0703
A_gpt4o_claude_T4_rep04,A,gpt4o_claude,heterogeneous,gpt4o,A,1,0.72,"[0.358, 0.375, 0.5]",0.216,3.0,3.0,4.0,0.0,0.0,0.834,1.0525
A_gpt4o_claude_T4_rep04,A,gpt4o_claude,heterogeneous,gpt4o,A,2,0.795,"[0.15, 0.5, 0.6]",0.436,4.0,1.0,4.0,2.0,3.0,0.7,0.9258
A_gpt4o_claude_T4_rep04,A,gpt4o_claude,heterogeneous,gpt4o,A,3,0.715,"[0.1, 0.375, 0.6]",0.237,2.0,1.0,4.0,2.0,3.0,0.957,0.9237
A_gpt4o_claude_T4_rep04,A,gpt4o_claude,heterogeneous,gpt4o,A,4,0.633,"[0.1, 0.375, 0.5]",0.216,4.0,1.0,4.0,3.0,3.0,0.88,0.9659
A_gpt4o_claude_T4_rep04,A,gpt4o_claude,heterogeneous,gpt4o,A,5,0.715,"[0.1, 0.375, 0.6]",0.275,2.0,1.0,4.0,2.0,3.0,0.703,1.1825
A_gpt4o_claude_T4_rep04,A,gpt4o_claude,heterogeneous,gpt4o,A,6,0.787,"[0.1, 0.5, 0.6]",0.282,4.0,1.0,3.0,2.0,3.0,0.978,0.7937
A_gpt4o_claude_T4_rep04,A,gpt4o_claude,heterogeneous,gpt4o,A,7,0.872,"[0.51, 0.375, 0.6]",0.262,4.0,1.0,4.0,2.0,3.0,0.696,1.0054
A_gpt4o_claude_T4_rep04,A,gpt4o_claude,heterogeneous,gpt4o,A,8,0.715,"[0.1, 0.375, 0.6]",0.216,2.0,1.0,4.0,2.0,3.0,0.872,1.1402
A_gpt4o_claude_T4_rep04,A,gpt4o_claude,heterogeneous,claude,B,1,0.886,"[0.381, 0.625, 0.5]",0.261,3.0,1.0,4.0,0.0,0.0,0.834,1.0525
A_gpt4o_claude_T4_rep04,A,gpt4o_claude,heterogeneous,claude,B,2,0.495,"[0.15, 0.25, 0.4]",0.2,4.0,3.0,4.0,4.0,3.0,0.7,0.9258
A_gpt4o_claude_T4_rep04,A,gpt4o_claude,heterogeneous,claude,B,3,0.672,"[0.506, 0.188, 0.4]",0.188,4.0,4.0,5.0,4.0,3.0,0.957,0.9237
A_gpt4o_claude_T4_rep04,A,gpt4o_claude,heterogeneous,claude,B,4,0.753,"[0.557, 0.312, 0.4]",0.303,4.0,5.0,4.0,4.0,3.0,0.88,0.9659
A_gpt4o_claude_T4_rep04,A,gpt4o_claude,heterogeneous,claude,B,5,1.012,"[0.534, 0.5, 0.7]",0.235,4.0,3.0,4.0,1.0,3.0,0.703,1.1825
A_gpt4o_claude_T4_rep04,A,gpt4o_claude,heterogeneous,claude,B,6,0.765,"[0.572, 0.312, 0.4]",0.091,4.0,4.0,4.0,4.0,3.0,0.978,0.7937
A_gpt4o_claude_T4_rep04,A,gpt4o_claude,heterogeneous,claude,B,7,0.568,"[0.15, 0.375, 0.4]",0.355,5.0,4.0,4.0,4.0,3.0,0.696,1.0054
A_gpt4o_claude_T4_rep04,A,gpt4o_claude,heterogeneous,claude,B,8,0.843,"[0.548, 0.5, 0.4]",0.452,5.0,2.0,4.0,4.0,3.0,0.872,1.1402
A_gpt4o_claude_T4_rep05,A,gpt4o_claude,heterogeneous,gpt4o,A,1,0.818,"[0.167, 0.625, 0.5]",0.083,4.0,1.0,4.0,0.0,0.0,0.916,1.4434
A_gpt4o_claude_T4_rep05,A,gpt4o_claude,heterogeneous,gpt4o,A,2,0.836,"[0.555, 0.375, 0.5]",0.194,4.0,1.0,4.0,3.0,3.0,0.872,0.8359
A_gpt4o_claude_T4_rep05,A,gpt4o_claude,heterogeneous,gpt4o,A,3,0.892,"[0.543, 0.375, 0.6]",0.108,4.0,1.0,4.0,2.0,3.0,0.924,0.9258
A_gpt4o_claude_T4_rep05,A,gpt4o_claude,heterogeneous,gpt4o,A,4,0.715,"[0.1, 0.375, 0.6]",0.184,2.0,1.0,4.0,2.0,3.0,0.778,1.0701
A_gpt4o_claude_T4_rep05,A,gpt4o_claude,heterogeneous,gpt4o,A,5,0.871,"[0.508, 0.375, 0.6]",0.2,2.0,1.0,4.0,2.0,3.0,0.897,0.8439
A_gpt4o_claude_T4_rep05,A,gpt4o_claude,heterogeneous,gpt4o,A,6,0.876,"[0.516, 0.375, 0.6]",0.167,2.0,1.0,4.0,2.0,3.0,0.903,0.8439
A_gpt4o_claude_T4_rep05,A,gpt4o_claude,heterogeneous,gpt4o,A,7,0.874,"[0.513, 0.375, 0.6]",0.194,2.0,1.0,4.0,2.0,3.0,0.593,0.9885
A_gpt4o_claude_T4_rep05,A,gpt4o_claude,heterogeneous,gpt4o,A,8,0.894,"[0.547, 0.375, 0.6]",0.1,2.0,1.0,4.0,2.0,3.0,0.674,0.7937
A_gpt4o_claude_T4_rep05,A,gpt4o_claude,heterogeneous,claude,B,1,0.734,"[0.197, 0.5, 0.5]",0.143,4.0,2.0,4.0,0.0,0.0,0.916,1.4434
A_gpt4o_claude_T4_rep05,A,gpt4o_claude,heterogeneous,claude,B,2,0.708,"[0.528, 0.25, 0.4]",0.2,4.0,4.0,4.0,4.0,3.0,0.872,0.8359
A_gpt4o_claude_T4_rep05,A,gpt4o_claude,heterogeneous,claude,B,3,0.816,"[0.525, 0.375, 0.5]",0.25,4.0,4.0,4.0,3.0,3.0,0.924,0.9258
A_gpt4o_claude_T4_rep05,A,gpt4o_claude,heterogeneous,claude,B,4,0.937,"[0.517, 0.5, 0.6]",0.216,4.0,2.0,4.0,2.0,3.0,0.778,1.0701
A_gpt4o_claude_T4_rep05,A,gpt4o_claude,heterogeneous,claude,B,5,0.768,"[0.526, 0.25, 0.5]",0.268,4.0,4.0,4.0,3.0,3.0,0.897,0.8439
A_gpt4o_claude_T4_rep05,A,gpt4o_claude,heterogeneous,claude,B,6,0.779,"[0.505, 0.438, 0.4]",0.278,4.0,3.0,4.0,4.0,3.0,0.903,0.8439
A_gpt4o_claude_T4_rep05,A,gpt4o_claude,heterogeneous,claude,B,7,0.467,"[0.15, 0.188, 0.4]",0.211,5.0,4.0,5.0,4.0,3.0,0.593,0.9885
A_gpt4o_claude_T4_rep05,A,gpt4o_claude,heterogeneous,claude,B,8,0.568,"[0.15, 0.375, 0.4]",0.395,4.0,4.0,4.0,4.0,3.0,0.674,0.7937
A_gpt4o_gpt4o_T4_rep01,A,gpt4o_gpt4o,homogeneous,gpt4o,A,1,0.879,"[0.363, 0.625, 0.5]",0.226,3.0,1.0,4.0,0.0,0.0,0.96,1.6298
A_gpt4o_gpt4o_T4_rep01,A,gpt4o_gpt4o,homogeneous,gpt4o,A,2,0.723,"[0.15, 0.375, 0.6]",0.333,4.0,1.0,4.0,2.0,3.0,0.711,1.222
A_gpt4o_gpt4o_T4_rep01,A,gpt4o_gpt4o,homogeneous,gpt4o,A,3,0.895,"[0.548, 0.375, 0.6]",0.429,4.0,1.0,4.0,2.0,3.0,0.96,1.2643
A_gpt4o_gpt4o_T4_rep01,A,gpt4o_gpt4o,homogeneous,gpt4o,A,4,0.928,"[0.6, 0.375, 0.6]",0.229,4.0,1.0,4.0,2.0,3.0,0.911,1.222
A_gpt4o_gpt4o_T4_rep01,A,gpt4o_gpt4o,homogeneous,gpt4o,A,5,0.709,"[0.05, 0.375, 0.6]",0.281,1.0,1.0,4.0,2.0,3.0,0.672,1.222
A_gpt4o_gpt4o_T4_rep01,A,gpt4o_gpt4o,homogeneous,gpt4o,A,6,0.868,"[0.05, 0.625, 0.6]",0.29,4.0,1.0,2.0,2.0,3.0,0.956,1.222
A_gpt4o_gpt4o_T4_rep01,A,gpt4o_gpt4o,homogeneous,gpt4o,A,7,0.658,"[0.1, 0.25, 0.6]",0.294,2.0,1.0,5.0,2.0,3.0,0.763,1.4102
A_gpt4o_gpt4o_T4_rep01,A,gpt4o_gpt4o,homogeneous,gpt4o,A,8,0.715,"[0.1, 0.375, 0.6]",0.357,4.0,1.0,4.0,2.0,3.0,0.702,1.222
A_gpt4o_gpt4o_T4_rep01,A,gpt4o_gpt4o,homogeneous,gpt4o,B,1,0.839,"[0.25, 0.625, 0.5]",0.25,4.0,1.0,4.0,0.0,0.0,0.96,1.6298
A_gpt4o_gpt4o_T4_rep01,A,gpt4o_gpt4o,homogeneous,gpt4o,B,2,1.012,"[0.523, 0.625, 0.6]",0.296,4.0,1.0,2.0,2.0,3.0,0.711,1.222
A_gpt4o_gpt4o_T4_rep01,A,gpt4o_gpt4o,homogeneous,gpt4o,B,3,0.855,"[0.584, 0.375, 0.5]",0.129,4.0,1.0,4.0,3.0,3.0,0.96,1.2643
A_gpt4o_gpt4o_T4_rep01,A,gpt4o_gpt4o,homogeneous,gpt4o,B,4,1.017,"[0.628, 0.625, 0.5]",0.385,4.0,1.0,2.0,3.0,3.0,0.911,1.222
A_gpt4o_gpt4o_T4_rep01,A,gpt4o_gpt4o,homogeneous,gpt4o,B,5,1.037,"[0.659, 0.625, 0.5]",0.067,4.0,1.0,2.0,3.0,3.0,0.672,1.222
A_gpt4o_gpt4o_T4_rep01,A,gpt4o_gpt4o,homogeneous,gpt4o,B,6,0.824,"[0.615, 0.375, 0.4]",0.296,4.0,1.0,4.0,4.0,3.0,0.956,1.222
A_gpt4o_gpt4o_T4_rep01,A,gpt4o_gpt4o,homogeneous,gpt4o,B,7,0.895,"[0.548, 0.375, 0.6]",0.2,4.0,1.0,4.0,2.0,3.0,0.763,1.4102
A_gpt4o_gpt4o_T4_rep01,A,gpt4o_gpt4o,homogeneous,gpt4o,B,8,1.013,"[0.525, 0.625, 0.6]",0.25,4.0,1.0,2.0,2.0,3.0,0.702,1.222
A_gpt4o_gpt4o_T4_rep02,A,gpt4o_gpt4o,homogeneous,gpt4o,A,1,0.852,"[0.291, 0.625, 0.5]",0.333,4.0,1.0,4.0,0.0,0.0,0.985,1.7321
A_gpt4o_gpt4o_T4_rep02,A,gpt4o_gpt4o,homogeneous,gpt4o,A,2,0.872,"[0.51, 0.375, 0.6]",0.312,4.0,1.0,4.0,2.0,3.0,0.937,1.3038
A_gpt4o_gpt4o_T4_rep02,A,gpt4o_gpt4o,homogeneous,gpt4o,A,3,0.9,"[0.556, 0.375, 0.6]",0.2,4.0,1.0,4.0,2.0,3.0,0.966,1.3038
A_gpt4o_gpt4o_T4_rep02,A,gpt4o_gpt4o,homogeneous,gpt4o,A,4,0.715,"[0.1, 0.375, 0.6]",0.194,2.0,1.0,4.0,2.0,3.0,0.842,1.222
A_gpt4o_gpt4o_T4_rep02,A,gpt4o_gpt4o,homogeneous,gpt4o,A,5,0.715,"[0.1, 0.375, 0.6]",0.344,4.0,1.0,4.0,2.0,3.0,0.857,1.4102
A_gpt4o_gpt4o_T4_rep02,A,gpt4o_gpt4o,homogeneous,gpt4o,A,6,0.872,"[0.51, 0.375, 0.6]",0.323,4.0,1.0,4.0,2.0,3.0,0.761,1.2643
A_gpt4o_gpt4o_T4_rep02,A,gpt4o_gpt4o,homogeneous,gpt4o,A,7,0.919,"[0.586, 0.375, 0.6]",0.152,4.0,1.0,4.0,2.0,3.0,0.947,1.3038
A_gpt4o_gpt4o_T4_rep02,A,gpt4o_gpt4o,homogeneous,gpt4o,A,8,1.04,"[0.576, 0.625, 0.6]",0.303,4.0,1.0,2.0,2.0,3.0,0.836,1.222
A_gpt4o_gpt4o_T4_rep02,A,gpt4o_gpt4o,homogeneous,gpt4o,B,1,0.837,"[0.245, 0.625, 0.5]",0.24,4.0,1.0,4.0,0.0,0.0,0.985,1.7321
A_gpt4o_gpt4o_T4_rep02,A,gpt4o_gpt4o,homogeneous,gpt4o,B,2,0.935,"[0.611, 0.375, 0.6]",0.462,4.0,1.0,4.0,2.0,3.0,0.937,1.3038
A_gpt4o_gpt4o_T4_rep02,A,gpt4o_gpt4o,homogeneous,gpt4o,B,3,0.934,"[0.61, 0.375, 0.6]",0.242,4.0,1.0,4.0,2.0,3.0,0.966,1.3038
A_gpt4o_gpt4o_T4_rep02,A,gpt4o_gpt4o,homogeneous,gpt4o,B,4,0.557,"[0.1, 0.375, 0.4]",0.194,2.0,1.0,4.0,4.0,3.0,0.842,1.222
A_gpt4o_gpt4o_T4_rep02,A,gpt4o_gpt4o,homogeneous,gpt4o,B,5,0.858,"[0.56, 0.25, 0.6]",0.314,2.0,1.0,5.0,2.0,3.0,0.857,1.4102
A_gpt4o_gpt4o_T4_rep02,A,gpt4o_gpt4o,homogeneous,gpt4o,B,6,0.633,"[0.1, 0.375, 0.5]",0.281,4.0,1.0,4.0,3.0,3.0,0.761,1.2643
A_gpt4o_gpt4o_T4_rep02,A,gpt4o_gpt4o,homogeneous,gpt4o,B,7,0.866,"[0.5, 0.375, 0.6]",0.281,4.0,1.0,4.0,2.0,3.0,0.947,1.3038
A_gpt4o_gpt4o_T4_rep02,A,gpt4o_gpt4o,homogeneous,gpt4o,B,8,0.876,"[0.516, 0.375, 0.6]",0.25,4.0,1.0,4.0,2.0,3.0,0.836,1.222
A_gpt4o_gpt4o_T4_rep03,A,gpt4o_gpt4o,homogeneous,gpt4o,A,1,0.828,"[0.211, 0.625, 0.5]",0.171,4.0,1.0,4.0,0.0,0.0,0.938,1.6298
A_gpt4o_gpt4o_T4_rep03,A,gpt4o_gpt4o,homogeneous,gpt4o,A,2,0.883,"[0.529, 0.375, 0.6]",0.229,4.0,1.0,4.0,2.0,3.0,0.685,1.3038
A_gpt4o_gpt4o_T4_rep03,A,gpt4o_gpt4o,homogeneous,gpt4o,A,3,1.019,"[0.537, 0.625, 0.6]",0.303,4.0,1.0,2.0,2.0,3.0,0.954,1.1402
A_gpt4o_gpt4o_T4_rep03,A,gpt4o_gpt4o,homogeneous,gpt4o,A,4,1.02,"[0.539, 0.625, 0.6]",0.225,4.0,1.0,2.0,2.0,3.0,0.988,1.1402
A_gpt4o_gpt4o_T4_rep03,A,gpt4o_gpt4o,homogeneous,gpt4o,A,5,0.873,"[0.512, 0.375, 0.6]",0.2,4.0,1.0,4.0,2.0,3.0,0.999,1.0054
A_gpt4o_gpt4o_T4_rep03,A,gpt4o_gpt4o,homogeneous,gpt4o,A,6,0.872,"[0.51, 0.375, 0.6]",0.179,4.0,1.0,4.0,2.0,3.0,1.0,1.222
A_gpt4o_gpt4o_T4_rep03,A,gpt4o_gpt4o,homogeneous,gpt4o,A,7,0.887,"[0.535, 0.375, 0.6]",0.108,4.0,1.0,4.0,2.0,3.0,0.822,1.3038
A_gpt4o_gpt4o_T4_rep03,A,gpt4o_gpt4o,homogeneous,gpt4o,A,8,1.021,"[0.54, 0.625, 0.6]",0.189,4.0,1.0,2.0,2.0,3.0,0.762,1.1402
A_gpt4o_gpt4o_T4_rep03,A,gpt4o_gpt4o,homogeneous,gpt4o,B,1,0.89,"[0.389, 0.625, 0.5]",0.278,3.0,1.0,4.0,0.0,0.0,0.938,1.6298
A_gpt4o_gpt4o_T4_rep03,A,gpt4o_gpt4o,homogeneous,gpt4o,B,2,0.568,"[0.15, 0.375, 0.4]",0.105,4.0,1.0,4.0,4.0,3.0,0.685,1.3038
A_gpt4o_gpt4o_T4_rep03,A,gpt4o_gpt4o,homogeneous,gpt4o,B,3,1.065,"[0.619, 0.625, 0.6]",0.344,4.0,1.0,2.0,2.0,3.0,0.954,1.1402
A_gpt4o_gpt4o_T4_rep03,A,gpt4o_gpt4o,homogeneous,gpt4o,B,4,1.008,"[0.515, 0.625, 0.6]",0.314,4.0,1.0,2.0,2.0,3.0,0.988,1.1402
A_gpt4o_gpt4o_T4_rep03,A,gpt4o_gpt4o,homogeneous,gpt4o,B,5,0.872,"[0.1, 0.625, 0.6]",0.143,2.0,1.0,2.0,2.0,3.0,0.999,1.0054
